Locus	GC*.V.appalachiana	GC*.V. lineata	GC3*.V.appalachiana	GC3*.V. lineata	GC.V.appalachiana	GC.V.lineata	TotalGCDiff	GC3.V.appalachiana	GC3.V.lineata	GC3.Diff
OG0007815	54.6651135	58.957893	44.78536477	45.83553126	42.55725191	38.74643875	3.810813162	39.69465649	35.8974359	3.797220591
OG0007816	42.6102664	37.6222355	43.11979208	41.99274297	50.15075377	43.98148148	6.169272287	49.09638554	36.11111111	12.98527443
OG0007817	63.4533214	44.8011919	99.9999	28.87633408	49.81273408	49.55640051	0.256333575	50.56179775	50.95057034	-0.388772589
OG0007818	1.00E-04	1.00E-04	18.31481301	0.0001	54.21994885	55.2141527	-0.994203851	61.63682864	63.96648045	-2.329651802
OG0007820	47.2612673	99.9999	39.83414906	99.9999	42.79475983	43.39181287	-0.59705304	35.80786026	42.10526316	-6.297402896
OG0007821	52.8894497	40.4132889	34.48694655	46.27963425	43.3447099	43.45847554	-0.113765643	41.29692833	41.29692833	0
OG0007822	72.8714433	36.9082147	99.9999	23.77929323	46.35294118	48.57142857	-2.218487395	40.94117647	42.41758242	-1.476405947
OG0007824	65.9071756	1.00E-04	99.9999	10.83910102	44.65483235	45.46114742	-0.806315075	42.4852071	45.53376906	-3.048561963
OG0007825	1.00E-04	37.0367015	66.31759835	44.64177854	42.67589389	43.46405229	-0.788158401	35.29411765	36.2745098	-0.980392157
OG0007826	1.00E-04	1.00E-04	0.0001	0.0001	49.05660377	46.76511955	2.291484224	57.44234801	49.78902954	7.653318473
OG0007827	99.9999	94.2934345	99.9999	99.9999	55.28942116	52.68915223	2.600268924	61.67664671	57.26027397	4.416372734
OG0007828	70.7061996	59.7269962	70.98393898	55.27028483	43.88246628	43.76657825	0.115888032	40.46242775	33.95225464	6.510173104
OG0007829	59.8027355	73.3242178	0.0001	72.9952151	42.56120527	40.68627451	1.874930763	42.09039548	41.17647059	0.913924892
OG0007830	99.9999	63.0998631	99.99989917	80.7101867	54.23623995	50.31685678	3.91938317	51.39146568	39.01515152	12.37631416
OG0007831	37.9709397	48.4496252	25.46660384	5.179692804	44.63768116	42.38095238	2.256728778	48.69565217	39.64285714	9.052795031
OG0007832	51.4507973	49.4047388	53.04635837	47.10709723	49.50869237	50.27711797	-0.768425607	45.57823129	47.03087886	-1.452647567
OG0007833	69.7456994	99.9999	0.0001	0.0001	46.79089027	44.83471074	1.956179525	44.51345756	42.97520661	1.538250945
OG0007834	38.5000155	99.9999	5.034422145	62.87515505	47.0790378	46.36363636	0.715401437	41.58075601	46.36363636	-4.78288035
OG0007835	1.00E-04	1.00E-04	48.97745443	64.42269406	44.24157303	42.82040291	1.421170119	45.36516854	41.64524422	3.719924323
OG0007836	1.00E-04	39.5565325	99.9999	40.82833516	45.68627451	46.2745098	-0.588235294	40	40.88235294	-0.882352941
OG0007837	1.00E-04	23.7873749	0.0001	22.31788659	46.12794613	45.25474525	0.873200873	41.41414141	38.92215569	2.491985726
OG0007838	1.00E-04	43.3675369	0.0001	58.8618548	44.78114478	46.56862745	-1.78748267	48.48484848	40.68627451	7.798573975
OG0007839	1.00E-04	32.1451036	0.0001	33.04614313	43.76417234	47.52252252	-3.758350187	36.05442177	42.22972973	-6.175307961
OG0007840	99.9999	47.6975675	46.90957143	62.94692419	44.88448845	45.56962025	-0.685131804	42.57425743	41.35338346	1.220873967
OG0007841	1.00E-04	41.069088	0.0001	37.63679719	43.03232999	45.04385965	-2.01152966	40.46822742	39.86842105	0.599806372
OG0007842	80.9040239	60.1705143	99.9999	99.9999	40.81364829	42.58271078	-1.769062485	34.64566929	39.2	-4.554330709
OG0007845	49.1844875	59.9711427	17.1145849	0.0001	52.33785822	50.49309665	1.844761573	49.32126697	46.15384615	3.167420814
OG0007846	55.9525269	1.00E-04	86.44644233	0.0001	47.84313725	47.52851711	0.314620145	38.82352941	44.48669202	-5.663162603
OG0007848	34.3423301	79.1582885	31.91499026	99.9999	42.65010352	44.01709402	-1.366990497	43.47826087	39.1025641	4.375696767
OG0007849	35.9852625	39.1007281	53.87625904	48.34801146	49.94675186	49.08896034	0.857791521	36.74121406	37.62057878	-0.879364721
OG0007850	11.5776211	50.0919791	99.9999	99.9999	48.35526316	46.42857143	1.926691729	49.34210526	43.21428571	6.127819549
OG0007852	1.00E-04	1.00E-04	0.0001	0.0001	45.13217279	45.19664732	-0.064474533	36.36363636	36.36363636	0
OG0007853	67.6683648	61.742452	35.35662233	26.16506979	48	46.95652174	1.043478261	42.4	41.73913043	0.660869565
OG0007855	30.2237183	38.3343108	20.10255861	27.57855789	45.3294002	44.87179487	0.457605325	40.7079646	44.87179487	-4.16383027
OG0007856	61.7324764	63.0050665	69.19184623	99.9999	46.97380307	44.75308642	2.220716652	43.3604336	38.42592593	4.934507678
OG0007857	84.2081529	55.5908866	0.0001	28.21830556	46.4559387	46.48526077	-0.029322074	37.06896552	37.41496599	-0.346000469
OG0007859	1.00E-04	58.227836	0.0001	0.0001	42.49363868	44.28434198	-1.790703302	38.93129771	40.05763689	-1.126339178
OG0007860	41.1846689	73.7366868	23.45543148	67.28480053	45.82660205	43.71152155	2.115080498	42.00323102	37.20316623	4.800064791
OG0007861	55.3345194	70.9457585	50.70462431	94.45996174	43.04461942	43.27956989	-0.23495047	41.73228346	44.35483871	-2.622555245
OG0007862	22.7446209	40.4002002	0.0001	43.2372841	44.90196078	43.26484018	1.637120602	32.35294118	32.19178082	0.161160355
OG0007863	15.2535067	46.3080232	0.277452894	59.3492944	44.09030544	46.35416667	-2.263861222	43.02788845	44.921875	-1.893986554
OG0007864	49.2873153	47.3172831	48.71123348	99.98553252	48.48484848	48.37606838	0.108780109	50.50505051	51.28205128	-0.777000777
OG0007865	99.9999	83.4936094	99.9999	88.47380091	48.24242424	48.76847291	-0.526048664	48.36363636	50.24630542	-1.882669055
OG0007866	1.00E-04	41.7606855	0.0001	42.7300001	45.6284153	46.9785575	-1.350142204	39.61748634	42.10526316	-2.487776819
OG0007867	52.2241846	71.3867073	73.12358572	82.62454107	44	45.65217391	-1.652173913	34.85714286	37.5	-2.642857143
OG0007869	99.9999	50.1777003	99.9999	56.05733183	47.67932489	43.34398296	4.335341934	49.36708861	48.56230032	0.804788288
OG0007870	51.8686642	43.426775	99.9999	38.19100038	49.09090909	50.67385445	-1.582945357	38.0952381	48.38709677	-10.29185868
OG0007872	99.9999	58.7789821	99.9999	58.96299454	55.55555556	54.11522634	1.440329218	57.82312925	55.55555556	2.267573696
OG0007873	9.2580054	33.6367255	18.37629402	23.7708982	46.14886731	47.40596628	-1.257098964	48.15533981	53.89105058	-5.735710778
OG0007875	48.0132319	56.628001	0.0001	55.68648149	48.62869198	48.62869198	0	54.43037975	53.48101266	0.949367089
OG0007876	99.9999	80.5591832	99.9999	99.91305936	41.92913386	41.90620272	0.022931135	47.24409449	41.301059	5.943035487
OG0007877	44.1070672	38.4862427	64.09237497	44.73362692	45.35519126	44.96124031	0.393950947	42.62295082	38.8372093	3.785741517
OG0007878	61.5000706	37.0718609	99.9999	39.50885343	50.55350554	48.52024922	2.033256314	54.44444444	50	4.444444444
OG0007879	72.3127393	99.9999	99.9999	68.27713241	46.18736383	49.48148148	-3.294117647	47.7124183	50.22222222	-2.509803922
OG0007881	38.9959448	99.9999	31.15529836	0.0001	42.60869565	43.02670623	-0.418010579	34.7826087	40.625	-5.842391304
OG0007882	99.9999	99.9999	99.9999	97.71600584	50.72463768	50.89058524	-0.165947561	47.82608696	50.38167939	-2.555592433
OG0007883	94.3888296	24.3335648	0.0001	0.0001	41.18404118	42.52021563	-1.336174449	36.48648649	38.58585859	-2.099372099
OG0007884	1.00E-04	12.5864465	0.0001	0.0001	42.55780347	42.09337349	0.464429974	34.99458288	32.80542986	2.189153018
OG0007885	34.6960751	61.3003471	31.17453186	55.71268598	42.4	41.56118143	0.838818565	38.66666667	39.24050633	-0.573839662
OG0007886	99.9999	78.2992642	99.9999	99.9999	44.67592593	45.90368981	-1.22776388	48.61111111	45.59099437	3.02011674
OG0007890	37.5223976	32.8682828	67.63345933	99.9999	48.71794872	48.37758112	0.340367597	45.2991453	43.36283186	1.936313441
OG0007891	65.2890506	76.9586125	33.25747057	41.21353409	46.62162162	44.36936937	2.252252252	56.08108108	52.7027027	3.378378378
OG0007892	44.1398976	31.9773048	48.45380431	32.11852629	44.14414414	43.24324324	0.900900901	41.44144144	37.83783784	3.603603604
OG0007893	1.00E-04	55.3822882	0.0001	24.73471283	47.63779528	48.71794872	-1.080153442	41.92913386	45.91346154	-3.98432768
OG0007894	49.9988271	51.7136823	99.9999	41.50234814	45.05747126	48.11827957	-3.060808306	40	43.5483871	-3.548387097
OG0007895	41.6257183	26.1730909	21.18615251	23.86068915	48.85844749	47.47474747	1.383700014	50.68493151	48.48484848	2.200083022
OG0007897	99.9999	85.0228773	28.76807121	88.08142565	46.82539683	48.43304843	-1.607651608	31.42857143	35.04273504	-3.614163614
OG0007898	25.8223914	51.6601916	35.38475048	76.04055347	40.74074074	43.03977273	-2.299031987	38.35125448	38.92045455	-0.569200065
OG0007899	67.6670359	47.6546054	61.29394014	52.19718787	52.57731959	53.78006873	-1.202749141	53.60824742	56.70103093	-3.092783505
OG0007900	51.9489851	41.4057427	99.9999	45.41703007	47.96747967	48.2078853	-0.24040563	47.42547425	47.04301075	0.382463502
OG0007901	1.00E-04	35.6499919	0.0001	0.0001	47.22222222	51.70068027	-4.47845805	40.07936508	48.97959184	-8.900226757
OG0007902	70.9782139	73.4935909	46.45706143	59.45217604	61.18326118	59.28270042	1.900560761	65.8008658	66.4556962	-0.654830402
OG0007905	61.3573913	58.1539532	99.9999	56.18496698	42.73356401	41.2037037	1.52986031	41.69550173	42.36111111	-0.665609381
OG0007906	49.8462781	56.4765843	46.60486555	59.79906122	49.69135802	47.13178295	2.559575079	48.61111111	43.72093023	4.890180879
OG0007907	69.7794096	44.2078723	62.72299616	34.13146609	47.13740458	48.11018578	-0.972781198	47.70992366	52.25744476	-4.547521101
OG0007908	30.6274706	54.7415029	99.9999	99.9999	44.84702093	44.74474474	0.102276189	42.75362319	40.09009009	2.663533098
OG0007910	65.866969	86.8548203	99.9999	84.11779771	44.5473251	44.71910112	-0.171776021	45.67901235	46.06741573	-0.388403385
OG0007911	56.0453486	64.9893628	53.00495311	64.36571205	49.0797546	46.61590525	2.463849356	41.10429448	45.17766497	-4.073370496
OG0007912	26.9553584	44.2010456	62.779211	41.14679157	45.25641026	45.94594595	-0.68953569	35.38461538	34.74903475	0.635580636
OG0007913	99.9999	64.0990313	99.9999	38.92744284	49.72677596	48.66180049	1.06497547	48.19672131	49.27007299	-1.073351681
OG0007914	59.7116902	58.1897363	99.9999	68.02004692	45.81939799	45.1901566	0.629241394	47.4916388	45.30201342	2.189625373
OG0007915	27.9364	33.8456357	17.64583152	41.2510373	46.6367713	47.53363229	-0.896860987	39.46188341	41.25560538	-1.793721973
OG0007916	70.8396536	14.8349634	64.75814726	34.64201969	45.85406302	45.087236	0.766827022	40.7960199	38.84297521	1.953044694
OG0007918	1.00E-04	1.00E-04	0.0001	0.000113314	46.55388471	46.38619202	0.167692695	40.22556391	40.12944984	0.096114072
OG0007919	31.6579024	1.00E-04	7.042780977	2.919749476	46.55953852	46.83908046	-0.279541935	36.21755253	35.56034483	0.657207706
OG0007920	3.7763982	46.6063782	99.9999	51.14992452	47.86967419	47.14828897	0.721385212	48.4962406	48.28897338	0.207267217
OG0007921	49.1574665	1.00E-04	50.72622765	0.0001	46.13095238	45.24137931	0.889573071	42.11309524	42.48275862	-0.369663383
OG0007922	67.5989734	50.181804	56.2386991	38.81319443	45.59386973	46.33431085	-0.740441119	33.33333333	36.95014663	-3.616813294
OG0007923	52.9445155	43.8699246	0.0001	0.0001	45.16129032	45.37634409	-0.215053763	48.38709677	49.03225806	-0.64516129
OG0007924	64.4515113	39.1933536	35.81506969	28.04932779	43.59861592	43.85964912	-0.261033206	42.21453287	40.97744361	1.237089263
OG0007925	56.8433947	81.2873099	56.14681911	99.9999	41.91702432	45.0617284	-3.144704075	41.63090129	43.51851852	-1.887617231
OG0007926	55.4448551	65.1348243	56.08373301	58.76494821	44.86657621	44.92951342	-0.062937205	39.89145183	40.24556617	-0.354114335
OG0007927	54.508672	50.2806042	99.51878326	50.45819648	43.93609296	43.53476283	0.401330123	43.79084967	42.88499025	0.90585942
OG0007928	37.9994133	37.8365589	99.9999	37.56644166	44.7284345	44.69507101	0.033363494	45.19230769	43.60902256	1.583285136
OG0007929	68.0880797	55.715061	75.63205702	44.89400806	43.17460317	42.317916	0.856687172	38.0952381	36.68261563	1.412622465
OG0007930	99.9999	21.2525323	99.9999	25.17997154	52.73972603	54.25531915	-1.515593122	51.36986301	59.04255319	-7.672690178
OG0007931	69.0410716	74.5465305	54.88643406	58.53361047	41.14318053	42.5483504	-1.405169866	39.04923599	40.9556314	-1.906395406
OG0007932	99.9999	32.3456967	99.9999	0.0001	45.07710558	44.49152542	0.585580152	40.56939502	40.6779661	-0.108571084
OG0007933	1.00E-04	48.005965	0.0001	0.0001	44.94382022	44.38202247	0.561797753	43.82022472	42.13483146	1.685393258
OG0007934	42.948353	39.4774585	0.001420077	39.78333178	44.99089253	43.43859649	1.552296041	41.16575592	38.52631579	2.63944013
OG0007935	1.00E-04	1.00E-04	0.0001	0.0001	47.2392638	45.47619048	1.763073327	46.62576687	44.28571429	2.340052585
OG0007936	57.8513176	57.9431369	99.9999	66.67140328	46.08974359	44.51432565	1.575417943	42.5	41.50943396	0.990566038
OG0007937	63.1408291	62.2057945	99.9999	99.9999	41.86046512	44.62809917	-2.767634057	36.04651163	44.05940594	-8.012894313
OG0007938	1.00E-04	48.5545594	0.0001	51.45547989	43.90243902	47.6	-3.697560976	45.52845528	38.8	6.728455285
OG0007939	69.7310831	54.5842045	61.5576264	74.66648645	50.382263	50.2293578	0.152905199	51.14678899	50	1.146788991
OG0007940	1.00E-04	99.9999	43.15049193	43.15143588	53.7202381	53.80952381	-0.089285714	51.33928571	50.71428571	0.625
OG0007941	99.9999	99.9999	54.17664574	99.9999	48.27586207	48.21746881	0.058393263	44.03183024	41.97860963	2.053220613
OG0007942	33.5845851	1.00E-04	33.3562046	0.0001	45.60846561	46.06741573	-0.458950122	39.04761905	35.39325843	3.654360621
OG0007943	15.6271826	62.0131996	0.0001	64.93820807	41.94444444	43.0972389	-1.152794451	37.91666667	40.64748201	-2.730815348
OG0007944	57.6101676	74.5093777	99.47597998	66.28858023	49.29757344	48.59259259	0.704980843	53.25670498	51.11111111	2.14559387
OG0007945	60.8740932	63.6618332	64.61860604	60.65943955	42.07119741	43.68770764	-1.61651023	39.80582524	40.7960199	-0.990194658
OG0007946	68.9215373	75.1768155	83.1858892	99.9999	52.26337449	52.09713024	0.166244243	51.85185185	49.66887417	2.18297768
OG0007948	99.9999	99.9999	99.9999	99.9999	48.54700855	47.81144781	0.735560736	48.20512821	44.44444444	3.760683761
OG0007949	99.9999	38.4614366	99.9999	53.36256886	48.25174825	49.32249322	-1.070744973	52.0979021	50.40650407	1.691398033
OG0007950	4.9614564	61.8547743	0.0001	39.40222576	41.56206416	47.04761905	-5.485554891	40.16736402	49.14285714	-8.975493126
OG0007951	50.2097056	45.0652892	43.62316752	40.57815264	43.33333333	46.6825586	-3.349225268	36.96969697	39.09415971	-2.124462744
OG0007952	17.2225607	35.9498909	71.65417006	42.30998262	44.36781609	42.80782509	1.559991006	48.96551724	41.72413793	7.24137931
OG0007953	39.4249984	45.9875424	71.49736384	48.74614252	47.56756757	46.73913043	0.828437133	44.62365591	43.47826087	1.145395044
OG0007954	75.3689206	62.1848263	48.80023442	58.69862498	49.07407407	45.95469256	3.119381517	45.94017094	36.89320388	9.046967057
OG0007955	1.00E-04	55.8519362	0.0001	60.06162256	47.06959707	48.48484848	-1.415251415	41.20879121	44.15584416	-2.947052947
OG0007956	52.0157113	72.6399513	32.36464507	99.9999	44.79166667	45.01529052	-0.223623853	40.17857143	39.44954128	0.729030144
OG0007957	70.3983021	69.2893941	50.88430299	44.27306492	42.01680672	42.75132275	-0.734516029	33.05322129	33.96825397	-0.91503268
OG0007959	39.5629136	81.2576655	22.07645747	79.50653382	44.40251572	44.31216931	0.090346411	42.26415094	38.88888889	3.375262055
OG0007960	81.859944	99.9999	99.9999	99.9999	41.88679245	42.54606365	-0.659271199	45.28301887	47.73869347	-2.455674599
OG0007961	61.7450984	99.9999	51.21711335	0.0001	48.8045007	56.94117647	-8.136675767	50.63291139	61.97183099	-11.33891959
OG0007962	99.9999	55.7192198	99.9999	62.12142274	55.40540541	50.0952381	5.31016731	57.77027027	48.57142857	9.198841699
OG0007964	7.5067121	1.00E-04	11.59285895	0.0001	49.56140351	50	-0.438596491	57.89473684	55.92105263	1.973684211
OG0007965	1.00E-04	23.1978532	34.62888655	0.0001	50.16910936	48.83286648	1.336242877	53.71621622	49.57983193	4.136384283
OG0007966	1.83E-04	1.00E-04	0.0001	43.09873738	39.68253968	40.13605442	-0.453514739	31.5018315	35.37414966	-3.872318158
OG0007967	37.3660347	49.98352	3.33882028	36.52001652	46.17117117	46.58536585	-0.414194682	38.51351351	39.75609756	-1.242584047
OG0007968	58.8394851	60.0477305	57.87831534	45.47117376	48.8700565	50.14245014	-1.272393645	57.62711864	57.26495726	0.362161379
OG0007969	49.126801	51.5566719	54.3571158	99.9999	41.61958569	41.24293785	0.376647834	38.98305085	37.28813559	1.694915254
OG0007970	99.9999	61.6799038	99.9999	52.22219754	44.17475728	47.08333333	-2.908576052	40.77669903	43.75	-2.973300971
OG0007971	99.9999	56.7193874	99.9999	99.9999	49.08136483	49.09090909	-0.009544262	45.66929134	47.27272727	-1.603435934
OG0007972	77.6231572	58.8894504	67.06000162	61.6633894	46.20853081	45.84342211	0.365108691	41.46919431	39.46731235	2.001881964
OG0007973	51.1212969	41.6039638	0.0001	0.0001	43.47501864	44.69298246	-1.217963813	42.50559284	40.92105263	1.58454021
OG0007974	51.5355063	75.2299847	61.94873373	99.9999	49.4047619	49.17787743	0.226884476	46.875	45.73991031	1.135089686
OG0007975	99.9999	62.4586801	99.9999	56.9376879	43.69369369	42.38754325	1.306150441	38.17567568	35.23316062	2.942515054
OG0007976	46.346544	39.4328717	99.9999	41.30187101	45.87458746	43.26923077	2.60535669	42.07920792	39.42307692	2.656130998
OG0007977	37.0983599	58.7162733	39.21410022	37.81477908	52.32067511	50.89430894	1.426366162	50.63291139	46.82926829	3.8036431
OG0007978	99.9999	34.1496517	6.433775547	31.41131182	48.07930607	46.17486339	1.904442684	45.35315985	41.39344262	3.959717228
OG0007979	85.1571068	48.1918357	76.59611126	46.65950122	44.5210728	46.89655172	-2.375478927	38.16091954	43.44827586	-5.287356322
OG0007980	1.00E-04	40.6012777	99.9999	59.87908269	49.80842912	49.00793651	0.800492611	49.42528736	47.02380952	2.401477833
OG0007981	99.9999	53.3724333	99.9999	99.9999	45.85921325	45.34161491	0.517598344	41.92546584	41.30434783	0.621118012
OG0007982	70.8034574	32.1915402	65.86002651	50.93061356	41.40030441	42.73927393	-1.338969513	34.24657534	35.64356436	-1.396989014
OG0007983	34.6068179	51.7545192	85.89765033	99.9999	44.73684211	41.42581888	3.311023223	42.43421053	35.26011561	7.174094919
OG0007984	51.183215	1.00E-04	42.39795064	0.0001	44.12371134	46.55380895	-2.430097608	43.82716049	44	-0.172839506
OG0007985	62.3998493	38.1755843	98.73184075	60.1265113	52.4691358	49.45848375	3.010652048	47.22222222	48.64864865	-1.426426426
OG0007987	99.9999	37.421436	99.9999	55.29691829	48.76741693	47.61904762	1.148369316	47.58842444	39.92673993	7.661684511
OG0007988	99.9999	26.9709612	88.59198776	27.77367749	42.48826291	46.1477363	-3.659473388	41.54929577	42.48210024	-0.932804464
OG0007989	60.7402292	43.3932345	45.50690616	0.0001	47.21377913	46.68705403	0.526725102	42.55319149	39.44954128	3.103650205
OG0007991	48.173987	41.3771643	39.4315019	42.13770988	50.42735043	48.16513761	2.262212813	48.48484848	44.49541284	3.989435641
